timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-02-13T15:43:51,codecarbon,cea7ae4b-fdaf-47c5-b316-a6038b92a7f9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.618936041999998,3.930665747597127e-06,4.560499960137803e-07,5.0,0.0,3.0,1.1968888309722224e-05,0,7.179950416666668e-06,1.914883872638889e-05,United States,USA,california,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.8.3,8,Apple M1,,,-117.2038,32.7613,8.0,machine,N,1.0
2025-06-15T17:12:59,codecarbon,f276b254-4b28-4782-abb3-dd45b55f03b9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.588342458,4.480675012238112e-06,3.866536589229706e-07,5.0,0.0,3.0,1.609039357638889e-05,0,9.6532146525e-06,2.574360822888889e-05,Spain,ESP,galicia,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.8.3,8,Apple M1,,,-8.6427,42.4349,8.0,machine,N,1.0
2025-06-15T20:49:33,codecarbon,ffd48af4-22e5-425e-9096-f1ba1a22c4e7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.651952291,4.118285434765625e-06,3.866225948312994e-07,5.0,0.0,3.0,1.4789441666666666e-05,0,8.872066145833332e-06,2.36615078125e-05,Spain,ESP,galicia,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.8.3,8,Apple M1,,,-8.6427,42.4349,8.0,machine,N,1.0
2025-06-16T08:38:15,codecarbon,04d9b614-e64f-4b2c-8958-e7f2ec8c2bd0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.35326475,4.776775137071167e-06,3.866811918744935e-07,5.0,0.0,3.0,1.71552603e-05,0,1.0289583923333332e-05,2.744484422333333e-05,Spain,ESP,galicia,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.8.3,8,Apple M1,,,-8.6427,42.4349,8.0,machine,N,1.0
2025-06-16T08:45:20,codecarbon,aa464782-e923-4361-a605-f0829a6b33cd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.464287999999998,4.432605627626348e-06,3.8664465055538977e-07,5.0,0.0,3.0,1.5917975231944445e-05,0,9.549451528333333e-06,2.5467426760277777e-05,Spain,ESP,galicia,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.8.3,8,Apple M1,,,-8.6427,42.4349,8.0,machine,N,1.0
