timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-02-12T22:10:06,codecarbon,9bedb14b-4fe3-4874-9010-d749dd169a4e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3608.6487045000003,0.0016459104299754786,4.5610159501616804e-07,5.0,0.0,3.0,0.005011732301575002,0,0.0030065718243733356,0.008018304125948335,United States,USA,california,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.8.3,8,Apple M1,,,-117.2438,32.8003,8.0,machine,N,1.0
