timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-01T18:33:44,codecarbon,68af36c6-8944-4fd8-9ff8-fbeea1c5cd14,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1123.626543792,0.0005123391126205858,4.559692145501926e-07,5.0,0.0,3.0,0.0015601863166097231,0,0.0009357519469758338,0.002495938263585556,United States,USA,california,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.8.3,8,Apple M1,,,-117.2038,32.7613,8.0,machine,N,1.0
