timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-02T13:58:43,codecarbon,90608245-70a9-4850-bd4d-24d945325abf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1151.167141916,0.00044460005473358384,3.8621676952453013e-07,5.0,0.0,3.0,0.0015972197343805557,0,0.0009572189598658333,0.002554438694246388,Spain,ESP,galicia,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.8.3,8,Apple M1,,,-8.7438,42.2288,8.0,machine,N,1.0
