timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-02T09:35:42,codecarbon,39302a61-4fe9-4462-9c4a-0335a53f6486,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,36.756679083,1.4211534316354279e-05,3.866381477027158e-07,5.0,0.0,3.0,5.104229131805555e-05,0,3.060973003416666e-05,8.165202135222222e-05,Spain,ESP,galicia,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.8.3,8,Apple M1,,,-8.7438,42.2288,8.0,machine,N,1.0
