timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-24T20:06:36,codecarbon,85cc3046-fde1-4402-9dca-2531fbdb523f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,100.727894292,4.5872732475341025e-05,4.554124038606486e-07,5.0,0.0,3.0,0.00013972145827638888,0,8.375456652833334e-05,0.00022347602480472225,United States,USA,california,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.8.3,8,Apple M1,,,-117.2438,32.8003,8.0,machine,N,1.0
