timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-04T19:45:25,codecarbon,4eb1b7f4-90c2-4733-b69b-06fb62550416,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.071030915999998,4.593049375485295e-06,4.560654627907306e-07,5.0,0.0,3.0,1.3985336111111109e-05,0,8.390405659166664e-06,2.237574177027777e-05,United States,USA,california,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.8.3,8,Apple M1,,,-117.2038,32.7613,8.0,machine,N,1.0
2025-03-26T17:26:37,codecarbon,ffbc7164-71fc-435e-9cc2-cb7aaf0f9d9e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.755218958999999,4.448374623103372e-06,4.5599946467622623e-07,5.0,0.0,3.0,1.354537216527778e-05,0,8.125564445000001e-06,2.167093661027778e-05,United States,USA,california,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.8.3,8,Apple M1,,,-118.244,34.0544,8.0,machine,N,1.0
