timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-02-05T22:10:41,codecarbon,5f79326a-f397-4684-9e3f-f5d87a948197,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,534.562737458,0.00024378058116986595,4.5603736304014175e-07,5.0,0.0,3.0,0.0007424053351874997,0,0.00044520901139,0.0011876143465774994,United States,USA,california,,,macOS-10.16-x86_64-i386-64bit,3.9.12,2.8.3,8,Apple M1,,,-117.2438,32.8003,8.0,machine,N,1.0
